Date,Open,High,Low,Close,Volume,Open Interest
2013-12-13,479.5,479.5,479.5,479.5,0.0,0.0
2013-12-16,481.75,481.75,481.75,481.75,0.0,0.0
2013-12-17,482.5,482.5,482.5,482.5,0.0,0.0
2013-12-18,483.25,483.25,483.25,483.25,0.0,0.0
2013-12-19,480.75,480.75,480.75,480.75,0.0,0.0
2013-12-20,487.75,487.75,487.75,487.75,0.0,0.0
2013-12-23,484.25,484.25,484.25,484.25,0.0,0.0
2013-12-24,482.75,482.75,482.75,482.75,0.0,0.0
2013-12-26,477.25,477.25,477.25,477.25,0.0,0.0
2013-12-27,477.75,477.75,477.75,477.75,0.0,0.0
2013-12-30,474.0,474.0,474.0,474.0,0.0,0.0
2013-12-31,473.0,473.0,473.0,473.0,0.0,0.0
2014-01-02,469.75,469.75,469.75,469.75,0.0,0.0
2014-01-03,473.5,473.5,473.5,473.5,0.0,0.0
2014-01-06,475.5,475.5,475.5,475.5,0.0,0.0
2014-01-07,472.75,472.75,472.75,472.75,0.0,0.0
2014-01-08,466.5,466.5,466.5,466.5,0.0,0.0
2014-01-09,461.25,461.25,461.25,461.25,0.0,0.0
2014-01-10,473.25,473.25,473.25,473.25,0.0,0.0
2014-01-13,472.0,472.0,472.0,472.0,0.0,0.0
2014-01-14,471.25,471.25,471.25,471.25,0.0,0.0
2014-01-15,468.5,468.5,468.5,468.5,0.0,0.0
2014-01-16,468.75,468.75,468.75,468.75,0.0,0.0
2014-01-17,466.5,466.5,466.5,466.5,0.0,0.0
2014-01-21,465.25,465.25,465.25,465.25,0.0,0.0
2014-01-22,465.25,465.25,465.25,465.25,0.0,0.0
2014-01-23,466.0,466.0,466.0,466.0,0.0,0.0
2014-01-24,467.0,467.0,467.0,467.0,0.0,0.0
2014-01-27,469.0,469.0,469.0,469.0,0.0,0.0
2014-01-28,465.5,465.5,465.5,465.5,0.0,0.0
2014-01-29,462.5,462.5,462.5,462.5,6.0,2.0
2014-01-30,463.25,463.25,463.25,463.25,0.0,2.0
2014-01-31,462.5,462.5,462.5,462.5,0.0,2.0
2014-02-03,464.0,464.0,464.0,464.0,0.0,2.0
2014-02-04,466.25,466.25,466.25,466.25,8.0,6.0
2014-02-05,458.5,458.5,458.5,458.5,3.0,8.0
2014-02-06,462.5,462.5,462.5,462.5,15.0,11.0
2014-02-07,462.5,462.5,462.5,462.5,2.0,12.0
2014-02-10,461.5,461.5,461.5,461.5,0.0,12.0
2014-02-11,460.75,460.75,460.75,460.75,0.0,12.0
